id,text,human_label_1,human_label_2,adjudicated_label,note
702908,"标题：只因为做了这件事，孩子得了甲流！！
正文：前两天带着舒舒出去玩，我们也没去人多的地方，就去了公园。回来不知道怎样，就发烧呕吐，去医院一查，得了甲流，至今找不出原因。不过幸好，现在恢复了。可是如果宝宝得了甲流怎么办？妈妈们一头莫展。其实接种疫苗接种疫苗是预防甲型流感H1N1最有效的方法之一。 [偷笑R][偷笑R]疫苗可以帮助免疫系统制造抗体，从而保护儿童免受感染。 2. 常洗手经常洗手可以防止病毒的传播。 鼓励您的孩子在用餐前、使用洗手间后、接触宠物后、打喷嚏或咳嗽后、以及回家后等时候，经常洗手，使用肥皂和温水清洗至少20秒钟。 3. 避免接触病毒尽可能避免与感染了甲型流感H1N1的人接触。 如果您的孩子感到不适或有发热、咳嗽、流鼻涕、喉咙痛等症状，请及时联系医生并避免与他人接触。 4. 健康的生活方式 保持健康的生活方式可以增强免疫系统的抵抗力。鼓励孩子吃均衡的饮食，多吃新鲜水果和蔬菜，多喝水，保持足够的睡眠和锻炼。减少糖分、咖啡因和饮酒等不良习惯。 总之，预防甲型流感H1N1需要注意个人卫生、健康饮食、锻炼身体等方面，尤其是接种疫苗。  #甲流#宝宝甲型流感[OCR_0][IMG0]甲型流感 退退退！！[BR][IMG1]甲流 甲流属于感染甲型流感病毒 部分人感染甲流后可能会出现继发的感染 如细菌性肺炎等 症状 传播途径 发热、 ，高热 01 呼吸道飞沫传播 全身肌肉酸痛、关节酸痛、头痛 02 经口腔、鼻腔，眼睛等黏膜直接 严重的可能导致炎症 或间接接触传播 如何预防 ?接种流感疫苗：每年秋季是接种疫苗最佳时期。易感人群（3岁以下儿 童和65岁以上的老年人；小学，托育机构的儿童）和患有基础疾病的人 应积极接种疫苗预防感染。 ?坚持良好的卫生习惯：坚持戴口罩，保持手卫生，注意通风，保持社交[BR][IMG2]甲流VS诺如vs感冒VS新冠 到底有什么区别？ 区别 感冒 甲流 诺如病毒 新冠 恶心、呕吐 高烧、头疼无 高烧、头疼、 U童常 力、咳嗽、全 流鼻沸、打喷 全身酸痛更加 症状 嚏、低烧或不 身肌肉酸痛、 见）、发热、 明显、味觉嗅 发烧、咳嗽 咽喉痛、恶心 腹痛和腹泻 觉减退、鼻 （成人常见） 呕 塞、肺部症状 潜伏 潜伏期1-3天 12-72小时， 1-14天， 1-3天 前3天传染性强 多为24-48小时 期 多为3-7天 摄入病毒污染的 以空气飞沫为 食物、患者粪便 飞沫传播、接 传播 飞沫传播、接 主，接触传播 或呕吐物、吸入 触传播以及气 途径 触传播 为辅 呕吐产生的气溶 溶胶传播 胶、接触传播 甲流患者若高 尚无特异的抗病 感冒一般不需 烧不退、气 毒药和疫苗，对 居家隔离做好 就医，做好体 注意 短、儿童老人 症止泻即可，补 防护、对症治 息保暖、多喝 建议及时就 充水分，保证卫 事项 疗、多饮水多 水 般3-5天[BR]",,,,
1126965,"标题：甲流转肺炎的早期5大症状，预防与处理，不要拖到洗肺！
正文：声明：本文内容均是根据权威医学资料结合个人观点撰写的原创内容，为便于理解部分情节存在“艺术加工”成分。喜欢点一下“关注”，方便您随时查阅一系列优质健康文章。 甲型流感，简称“甲流”，这个名字你一定不陌生。每到季节交替，它总会悄悄爬上新闻头条，与感冒的模糊边界让很多人掉以轻心。而它的危险并非发烧和咳嗽那么简单。 当甲流发展到肺炎阶段，病情往往急转直下，甚至威胁生命。甲流转肺炎的早期症状有哪些？如何预防？万一中招又该如何处理？今天，我们就来聊聊这个话题，帮你在生活中少走弯路。 甲流转肺炎的5大早期症状，隐藏的信号别忽视 很多人对发烧、咳嗽嗤之以鼻，觉得“扛一扛就过去了”。 殊不知，甲流的危害远超你的想象。 尤其当它进一步攻击你的肺部时，身体会发出一些信号，但这些信号往往被误以为是普通感冒的延续。 如果你忽视了这些早期表现，后果可能比你想象得严重。 第一，持续高烧不退，伴随寒战 普通感冒的发烧通常持续1-3天，而甲流引发的高烧可长达5天甚至更久。 如果体温超过39℃且伴随寒战，这是身体免疫系统超负荷运转的表现，可能已经进入肺部感染阶段。 相比之下，普通感冒的高烧很少如此剧烈。 第二，咳嗽加重，痰液颜色变化 初期的干咳可能只是轻微的不适，但随着病情发展，咳嗽会逐渐加剧，且痰液由清稀变得浓稠，甚至带有黄色或绿色。 如果出现血痰，那就意味着肺部已经被感染严重，需要立刻就医。 第三，呼吸急促或胸痛 甲流转肺炎时，肺部的炎症会让气体交换变得困难，导致呼吸急促。 你会发现即便是坐着不动，也会感到胸闷或者呼吸憋气。 这种“喘不过气”的感觉，是身体在发出求救信号。 第四，全身乏力，肌肉酸痛加剧 虽然流感本身会导致身体酸痛，但如果感染转为肺炎，这种酸痛感会更剧烈，甚至连抬手、走路都觉得困难。 极度乏力可能导致你一天都不想起床，这是由于病菌入侵肺部后，身体消耗了大量能量对抗感染。 第五，精神状态异常或神志不清 一些人可能会出现意识模糊、嗜睡甚至神志不清的情况，尤其是老年人和免疫力较弱的人群。 这是由于氧气交换受阻，导致脑部缺氧的表现。 重中之重：以上症状中，哪怕只有两三项同时出现，都需要高度警惕。 甲流转肺炎进展迅速，越早干预越有可能避免严重的后果。 为什么甲流容易引发肺炎？你可能想不到的真相 很多人不理解，为什么明明只是普通的流感，却能迅速发展成肺炎？这里涉及一个简单但常被忽视的原理： 病毒和细菌的“双重夹击”。 甲流本质上是一种病毒感染，它会削弱你的免疫系统，让肺部的防线变得脆弱。 一旦免疫系统的“守门员”失职，细菌就会趁虚而入。 而肺部是最容易被感染的器官之一，因为它是人体接触外界空气的第一站。 研究表明，超过30%的甲流肺炎病例是由细菌和病毒的共同作用引发的。 尤其是在空气污染严重或医疗资源不足的地区，肺炎的风险更高。 现代人生活方式的改变，也让甲流更容易“钻空子”。 长期熬夜、压力过大、饮食不规律，这些都会削弱我们的免疫力，让病毒和细菌有机可乘。 甲流不是单纯的感冒，而是一个“免疫系统的考验”。 如何预防甲流转肺炎？这些细节要做好 预防胜于治疗。 这句话放在甲流转肺炎上再适合不过了。 很多时候，避免病情恶化的关键在于早期干预。 以下几条建议，每一条都可能对你起到决定性作用。 第一，接种流感疫苗 流感疫苗虽然不能百分百防止感染，但它可以显著降低感染后的重症率和死亡率。 尤其是老人、孕妇、儿童以及慢性病患者，接种疫苗后，即便感染流感，发展成肺炎的可能性也会大大降低。 第二，遵循良好的卫生习惯 甲流的传播方式以飞沫和接触为主，勤洗手、戴口罩、避免去人群密集的地方，是最简单却最有效的防护措施。 别嫌麻烦，真正得病了你会发现这些“繁琐”有多重要。 第三，注意饮食与休息 增强免疫力是预防一切感染的基础。 多吃富含维生素C的水果蔬菜，保证充足的睡眠，适量运动。 这些老生常谈的建议看似简单，但它们才是真正的“长效疫苗”。 第四，警惕“扛一扛”的心态 很多人觉得生病是“小事”，能忍就忍。 但事实是，拖延治疗会加重病情，还可能导致不可逆的后果。 如果感觉症状加重，一定要及时就医。 如果真发展成肺炎，该怎么处理？ 万一不幸中招，该怎么办？第一步，不要慌。 肺炎虽然可怕，但在早期是可以控制的。 以下是几个关键点： 1。及时就医，明确诊断 感染肺炎后，医生会根据你的症状和检查结果，判断是病毒性还是细菌性肺炎，并采取相应的治疗措施。 不要擅自用药，尤其是抗生素，滥用只会让病情更复杂。 2。充分休息，补充营养 治疗过程中，身体需要大量的能量来对抗感染。 多喝水，多吃易消化、高营养的食物，比如鸡汤、粥类，帮助身体恢复。 3。遵医嘱完成整个疗程 很多人一旦症状缓解，就擅自停药。 这是一个严重的误区。 没有完成治疗的感染可能会复发，甚至导致耐药性问题。 甲流转肺炎的误区：别让这些错误观念害了你 我们生活中充斥着各种关于流感和肺炎的误解，这些误解往往会让人掉入陷阱。 以下几个误区，你是否也中招过？ 误区一：流感就是普通感冒 流感和感冒有本质区别。 感冒多为轻症，而流感则可能引发重症，甚至危及生命。 不要把流感当成“小感冒”。 误区二：年轻人不需要担心肺炎 虽然老年人和儿童是肺炎的高危人群，但年轻人如果免疫力低下，同样可能因为甲流发展成肺炎。 别以为自己年轻就“刀枪不入”。 误区三：发烧一退就好了 退烧只是症状缓解，并不意味着病情痊愈。 肺炎的治疗需要一定时间，不能因为表面症状消失就放松警惕。 总结：别让侥幸心理拖累了健康 从甲流到肺炎，看似是一个逐步发展的过程，但其实每一步都充满了变数。 很多严重的疾病，往往是因为忽视早期信号造成的。 与其等病情恶化后再追悔莫及，不如从现在开始做好预防，关注自己的健康。 健康才是你最大的财富。 信息来源： 《中华流行病学杂志》 《中国疾病预防控制中心流感监测报告》 《临床感染病学》 本文所述内容，均基于现有科学知识和中医理论整理而成，旨在为读者提供健康科普信息。 如有任何健康问题请咨询专业医生。点击“关注”，解锁每天精彩内容之",,,,
1588452,"标题：春季常见病毒以及预防
正文：春季常见病毒以及预防 春季宝宝常见病毒及 防护干货 、、春季常见病毒 流感病毒 春季高发，经空气飞沫传播。感染后宝宝突发 高热（可达39℃及以上），伴头痛、乏力、肌 肉酸痛咳嗽、流，病情比普通感冒严重。 诺如病毒 引发感染性腹泻，传染性强，通过污染食物、 水或接触患者呕吐物、粪便污染物品传播。宝 宝感染后主要症状为恶心、呕吐、腹痛、腹泻 部分伴发热、头痛、畏寒，易脱水。 ?手足口病病毒 多发生于5岁以下儿童，春季是高峰期。由肠 道病毒引起，如柯萨奇病毒A16型和肠道病毒 71型。经消化道、呼吸道及密切接触传播。宝 宝手、足、口腔等部位出现斑丘疹、疱疹，可 伴发热、咳嗽、流涕、食欲不振，少数会出现 严重并发症。 “公众号·liminlm19890l  春季宝宝常见病毒及 防护干货 感染症状识别 发热 不同病毒发热有别，流感多高热且持续久，普通感冒发热相对 低且短。家长需定时测体温，超38.5℃或精神萎靡、哭闹不 止，应降温并考虑就医。 ?呼吸道症状 普通感冒咳嗽轻、流清；流感咳嗽剧烈、可能咳痰，流转 黄。宝宝呼吸急促、喘息，需立即就医。 消化道症状 感染诺如病毒等肠道病毒，宝宝呕吐、腹泻，多为水样便或蛋 花汤样便。家长要留意次数、量、性状，出现脱水症状（口唇 千、眼窝凹陷等），及时补水和电解质并就医。 皮肤症状 手足口病时，宝宝手、足、口腔黏膜及臀部现 散在疱疹或斑丘疹，疱周有红晕、疱内液体 少、不破溃结。家长发现类似症状应及时带 宝宝就医。 “公众号：liminlm19890  春季宝宝常见病毒及 防护干货 三、预防措施 加强个人、环境卫生 教导宝宝饭前便后、触摸公共物品后要洗手： 宝宝进食后，适当喂温水冲洗食物残渣，已 长牙的宝宝，要帮其早晚用儿童牙刷和牙膏 刷牙。定期通风换气，地面和家具定期消毒； 宝宝的玩具和衣物勤换洗并在阳光下晾晒 适当运动与休息 春季带宝宝多到户外活动，依年龄和身体状况 合理安排运动强度和时间；保证充足睡眠，营 造安静舒适睡眠环境，培养规律作息。 ，及时接种疫苗 按国家免疫规划程序，春季及时带宝宝接种流 感疫苗、手足口病疫苗等，接种后宝宝体内产 生抗体预防病毒。 “公众号：limrinlm19890↓  流感病毒 春季高发，经空气飞沫传播。感染后宝宝突发 高热（可达39℃及以上），伴头痛、乏力、肌 肉酸痛咳嗽、流涕，病情比普通感冒严重。 诺如病毒 引发感染性腹泻，传染性强，通过污染食物、 水或接触患者呕吐物、粪便污染物品传播。宝 宝感染后主要症状为恶心、呕吐、腹痛、腹泻 部分伴发热、头痛、畏寒，易脱水。",,,,
283377,"标题：儿子打了流感疫苗，又是短袖又是短裤，还喝了凉水，准备偷吃雪糕时，刚好我下班看到了，狠狠的说了一通，他反过来说:妈妈，我打了流感疫苗了，不怕感冒的，我真想打揍他，哎！晚上就开始发烧了，心烦。
正文：儿子打了流感疫苗，又是短袖又是短裤，还喝了凉水，准备偷吃雪糕时，刚好我下班看到了，狠狠的说了一通，他反过来说:妈妈，我打了流感疫苗了，不怕感冒的，我真想打揍他，哎！晚上就开始发烧了，心烦。",,,,
1438252,"标题：告急！甲流夺命潮袭！专家忠告：宁可打牌读书，也别做这五事
正文：地铁站这几天有点不对劲，随便瞄一眼就能发现走廊里都是戴着口罩、步伐急匆匆的人，各种鼻音、咳嗽声此起彼伏。有朋友去发热门诊，结果排队排到手软，光在那耗着就折腾大半天。朋友圈仿佛变成了“谁家人倒下了”排行榜，各路家长晒着耳温枪快四十度，熬夜的、半夜咳嗽的，信息一刷全是各种担心。这波甲流跟“突然袭击”似的，从哪冒出来的，很多人都说不上来，就像谁按下了加速键。其实病毒本身没啥变化，主要还是最近大家防护懈怠，口罩也嫌憋，消毒水也懒得喷，等于把大门留开让甲流直接进屋。 H3N2最近特别活跃，医院化验出来的大多都是它。感冒变成流感，速度和影响都不是一个量级。一些人还坚持社交不断，咳嗽都停不下来却照常出门，公交、商场、各种聚会毫无遗漏，把病毒带到哪都是。虽然开始觉得只是小小的不舒服，但周围的老人孩子万一中招，挺容易直接拖成肺炎或者心肌炎。看到身边有“硬抗派”，明明烧得挺高，还照常加班、开会，身体就跟没事人似的。其实真挺不值得，有人顶到第三天，病情突然加剧，查出来肺上已经有阴影，只能被送进急诊。医生都劝——流感真不是小事，最管用的还是老实休息，不要冒险。 老百姓最喜欢就是嘴上不服。十几度的冷天，外面刮风，愣是有人只穿件卫衣，说“锻炼身体”，头天还觉得能扛，第二天一觉醒来嗓子直接拉警报。这天气其实正好是流感喜欢的，冷风一吹，人的鼻腔和嗓子防线弱得很，病毒根本不用使劲就能钻进来。白天觉得太阳还行，一晚间气温大跳水，后悔还来得及么？有时候，保暖和丢不丢人没半点关系，感冒才是真的难受。 药倒是人人有一套办法，结果越吃越乱。有的刚烧到三十七八，布洛芬和对乙酰氨基酚一起上，退烧是快，可肝肾能不能扛住真不好说。一些人直接把抗生素当感冒灵用，甲流明明是病毒感染，结果拼了命吃消炎药，细菌没杀多少，肠胃菌群先完蛋，免疫力更跟着掉线。医院急诊里不时能碰到这种“吃药太猛派”，病没压住，倒是把自己折腾进了监护室。 疫苗这事一直是大家容易忽略的环节。很多人觉得，流感疫苗打不打，含糊过去一年又一年，直到周围出事了才开始后悔。其实，疫苗不是万无一失，但至少让甲流威力大幅减弱，不容易被拖成大病。据说全世界因为流感并发症离开的人不在少数，重症很多都是拖出来的，尤其对身体本来就弱的人来说，早点做预防其实更靠谱。 我昨天在小区门口碰到王阿姨，说女儿烧到快四十度，她立马戴上N95，干脆隔离自己，说什么也不敢大意。其实还是这些最基础的预防最牢靠，多洗手、戴口罩、少扎人多的地方，不折腾，也不给自己制造新麻烦。生病了老老实实待家里，让身体自己调节，比各种药还靠谱。谁都不想感冒，但真要遇上，低调处理反倒是最省心的做法。甲型流感",,,,
695333,"标题：警惕！春季这几种疾病的感染流行
正文：诺如病毒 诺如病毒属于杯状病毒科，感染后症状主要表现为上吐下泻，是一种消化系统传染病。感染来源主要是病从口入，也可通过气溶胶、密切接触等途径传播。从临床表现看，症状有轻有重，绝大部分表现为上吐下泻，重则导致严重呕吐与腹泻，个别严重病例可能出现发烧等全身症状。呕吐和腹泻会导致人体大量电解质、水分丢失，因此感染诺如病毒后一定要充分补液，注意休息，应及时摄入糖盐水或使用补液盐。如果低龄儿童、老年人感染诺如病毒后出现浑身无力、表情淡漠、口干、眼干等表现，可能是出现低血压。应及时测量血压，及时到医院就诊，给予相应补液。若在家中处置，可喝些淡盐水或糖盐水，因为诺如病毒感染主要导致腹泻和呕吐，从而导致人体大量电解质和水分丢失，可能带来严重后果。部分严重病例，如有基础疾病的老年人可能诱发休克等表现，所以对这部分人群要格外关注。诺如病毒以消化系统传染为主，做好预防工作，第一是要对食品、水源卫生进行安全管理，第二是要做好手卫生，饭前便后勤洗手。在托育机构、小学等人群聚集的地方，一旦出现疫情，要马上查看是否有食品、水源被污染，食堂等重点区域一定要进行仔细检查和消杀，避免疫情进一步传播。流感流行性感冒（流感）是由流感病毒引起的一种急性呼吸系统传染病。是由流感病毒引起的，当前，甲型流感病毒更多一些。流感可导致持续高热、全身肌肉关节酸痛等表现，严重的可导致肺炎。同时，流感对患有基础病的老年人有诱发加重的风险，部分患者可能产生继发感染病，如上呼吸道感染气管炎、继发细菌感染等。流感有特效治疗药物，建议抗病毒药物越早介入越好。尽管流感是自限性疾病，但早期合理使用药物能缩短病程、减轻症状、降低重症风险。流感一般是以对症支持治疗为主，如果出现持续高热不退、气短、基础病加重等情形，应及时到医院就医。特别是对有基础病的老年人，建议当有发热、咳嗽、头痛、乏力症状时，应及时到医院就医，如被诊断为流感，应及早用抗病毒药，避免病情进一步恶化，导致基础病加重。同时，建议每年秋季接种流感疫苗。勤通风、戴口罩、做好手卫生、保持社交距离等，是预防流感的有效手段。 水痘 水痘是由水痘-带状疱疹病毒（VZV）引起的急性呼吸道传染病，人群普遍易感，任何年龄均可感染，婴幼儿和学龄前、学龄期儿童发病较多，可通过飞沫经呼吸道传播，直接接触疱疹的疱浆也会染病。水痘-带状疱疹病毒传染性强，潜伏期为2～3周。多为自限性疾病，14天左右可自愈。水痘患者可有发热、乏力等前驱症状，前驱症状可轻微甚至没有，1～2天后可在躯干部位出现皮疹，皮疹逐渐增多，并发展至头面、四肢。皮疹起初为针尖大小的红色斑疹，随后迅速变为丘疹，数小时后可形成水疱，呈椭圆形，中央有脐凹，外绕红晕。水疱清亮，疱壁薄，易破溃。水痘的治疗以抗病毒治疗和预防感染为主，抗病毒治疗药物阿昔洛韦，可减轻水痘严重程度、缩短病程、防止水痘播散。若患儿有发热症状，可进行物理降温。体温超过38.5摄氏度，可口服布洛芬。水疱瘙痒可外擦炉甘石洗剂，水疱破溃可外用新霉素软膏或莫匹罗星软膏。孩子得了水痘后，应以居家隔离为主，隔离期间如出现高热持续不退、嗜睡、惊厥、胸闷、胸痛、咳嗽加剧等症状，要及时就医。另外，新生儿、有基础性疾病的孩子得了水痘，需要住院治疗。水痘患儿应严格隔离，注意休息，多喝水，吃营养丰富、易消化的食物，避免吹风受凉。患儿的衣物要消毒，居室要定时通风换气。避免搔抓水疱，以免化脓感染留下瘢痕。 流行性腮腺炎 流行性腮腺炎，也叫“痄腮”是由腮腺炎病毒所引起的急性呼吸道传染病。以腮腺非化脓性炎症、腮腺区肿痛为临床特征。主要发生在儿童和青少年。腮腺炎病毒除侵犯腮腺外,尚能侵犯神经系统及各种腺体组织,引起脑膜炎、脑膜脑炎睾丸炎、卵巢炎和胰腺炎等。流行性腮腺炎的传染性极强，流腮患者和隐性感染者是本病的传染源。流腮潜伏期为8-30天，平均18天。患者腮腺肿胀前7天至肿胀后9天均有传染性，可经呼吸道飞沫、直接接触或者含有病毒的污染物传播。部分患者有数日的发热、头痛、肌痛、乏力和食欲缺乏等前驱症状，也可无前驱症状；随后逐渐出现唾液腺肿胀，腮腺最常受累；腮腺肿大以耳垂为中心，向前向下向后呈弥漫性肿胀，并有明显的压痛；一般先从一侧开始，然后是双侧；肿大约 2~3 天达高峰，持续4-5天后逐渐缩小；也可累及颌下腺和舌下腺；张口咀嚼食物，或者吃酸性食物，疼痛明显增加；如果没有并发症，一周左右可以自愈。流行性腮腺炎的预防：1.学习、了解卫生防病知识，树立传染病的防病意识。2.注意劳逸结合、合理体育锻炼，增强机体抵抗疾病能力。3.开窗通气，尽量减少到空气不流通、人多拥挤的场所。4.注意个人卫生，养成良好的卫生习惯。5.遇到气候变化，注意增减衣服。6.发生传染病后，应及时隔离治疗，注意做好消毒工作。7. 接种腮腺炎疫苗是预防腮腺炎最科学、最经济、最有效的途径。来源|健康江苏、健康北京审核|夏新芹审校|胡   伟发布|李贝贝[OCR_0][IMG4]口服 补液盐[BR][IMG7]感冒 流感 福[BR][IMG10]王 N95 酒铺[BR][IMG15]多通风 预防水痘 勤洗手 勤晒洗 少去人流密集地[BR][IMG18]限腺炎[BR][IMG19]2 飞沫 人与人接触 与被污染的物品接触[BR][IMG20]肌肉痛 头痛 m 咀嚼痛 发热 腮腺双侧痛 耳、下巴、颌面痛[BR][IMG21]戴口罩 勤洗手 测体温 勤消毒 少聚集 勤通风[BR]",,,,
904623,"标题：冬季呼吸道传染病的防治，需要避免一些误区。 近期，随着呼吸道疾病在冬季进入高发期，一些人采取提前食用感冒药进行预防，而另一些人在出现咳嗽、流感等症状时，自行使用抗生素类药物。 针对防治冬季呼吸道传染病
正文：冬季呼吸道传染病的防治，需要避免一些误区。 近期，随着呼吸道疾病在冬季进入高发期，一些人采取提前食用感冒药进行预防，而另一些人在出现咳嗽、流感等症状时，自行使用抗生素类药物。 针对防治冬季呼吸道传染病，我们需要纠正一些认识上的误区，您是否了解这些误区呢？ [OCR_O][IMG0]误区2 咳嗽流沸 自行服用抗生素类药物 如果是吃常规退烧、止咳类 药物，问题不大。 但服用抗漏毒或抗生素类药物就需要 在医生指导下使用。 一是需权衡药物之间相互作用 如有基础疾病的患者日常服用的一些药物， 可能与抗生素、抗病毒药物产生相互作用。 二是对于一些药物的适应证及适 用人群，非医学人士很难通过简单看 药品说明书掌握，自行服用抗生素类 药物会带来药物误服及用风险。[BR][IMG1]误区1 预防流感 提前吃感冒药 这种做法不可取，也没必要。 不当使用或超量使用药物可能会产生 一系列副作用，反而损害健康。 防范呼吸道疾病重点在于提高人 体抵抗力，健康的生活方式是增强身 体素质、提高抵抗力的重要保证。 要保证充足的睡眼和营养、适当 的体育锻炼，注意提高个人和家庭的 卫生习惯，减少感染的风险。[BR][IMG2]误区3 等待自愈 害怕去医院发生交叉感染 多数呼吸道疾病对年轻健康人群 来说可自愈，但不能掉以轻心。 若惠者持续高热不退，咳嗽不缓解 出现呼吸菌难、呼吸频率加快等情 况，建议尽快去医院就诊。 对于婴幼儿、老年人以及有基础 疾病的人群，出现类似感冒症状应当 及时去医院就诊，尽快确诊感染病原 体类型，并采取针对性治疗。 去医院时戴好口罩，做好防护。 88[BR][IMG3]误区6 症状好转 就带病上学 对于已经确诊呼吸道传染病的学 龄儿童，还是要坚持居家休息，不 建议带漏上学。 这既有利于孩子的尽早康复，也 是对学校其他孩子的保护。 同时，学校方面在保证室内温度 的情况下，建议勤开窗通风，并引导 孩子们做好手卫生、保持社交距离 把关专家：湖南省人民医院儿童医学中心副主任、 主任医师曾赛珍[BR][IMG4]误区5 已经得过流感 不需要再打流感疫苗 流感患者治愈以后，仍有必要 接种流感疫苗，以预防不同型别的 流感病毒感染。 虽然疫苗对流感病毒的保护力不 可能达到100%，但接种后却能有效 减轻感染症状，提升恢复速度 建议在退热以后、流感症状基本缓 解后接种。 88[BR][IMG5]误区4 根据以往经验 给孩子居家做雾化 须在医生指导下进行。 一是患者难以自行判断是否适合 雾化，有些人气道敏感，居家雾化某 华化痰药可能会刺激气道发生业， 致呼吸困难，这在家很难及时处理。 二是婚以自行判断合适用药类型 三是雾化装置清洗消毒不到位 存在导致继发细菌感染等的风险，可 能导致情加重。 88[BR]",,,,
724001,"标题：上呼吸道感染不是小事，预防从点滴做起
正文：在育儿中，儿童呼吸道疾病的预防是一个非常重要的问题。毕竟，呼吸道疾病是儿童最常见的疾病之一，不仅会影响到孩子们的身体健康，还可能对他们的智力、心理和行为产生长期的不良影响。因此，我们应该重视并采取有效的预防措施，保护孩子的健康成长。首先，要让孩子保持良好的生活习惯。饮食要清淡、营养，避免暴饮暴食和乱吃零食。睡眠充足，保证每天睡眠时间不少于8小时，养成良好的作息规律。运动量适宜，但是不可以过度运动。孩子应该学会自我保护，如遇到气温变化大时，要注意增减衣物及出门佩戴口罩等措施。其次，要保证儿童生活环境的卫生干净。家里要保持通风良好，房间要干燥、清洁，并定期对房间进行消毒。同时，要保证室内湿度适宜，避免过干或过湿。家里养的宠物，要注意定期洗澡，避免宠物身上的细菌和病毒传播给孩子。给孩子穿的衣服要保持干燥，避免受到潮湿和霉变的影响，以防止细菌繁殖。同时与上呼吸道感染患者密切接触会有传播的可能，因此要注意相对隔离。最重要的是，儿童要接种疫苗，包括预防儿童呼吸道疾病的疫苗。有些儿童呼吸道疾病疫苗是必须接种的，如麻疹、肺炎等疫苗。此外，还可以通过接种流感疫苗等预防措施来降低孩子感染呼吸道疾病的风险。同时，家长还可以在季节变化的时候给孩子适当的药物预防，如维生素C等，增强孩子的免疫力。总之，儿童呼吸道疾病的预防需要家长和孩子们共同努力。通过良好的生活习惯、清洁的环境和合理的接种疫苗等措施，可以帮助孩子们预防呼吸道疾病，促进他们健康成长。同时，家长还应该密切关注孩子的身体变化，及时发现问题并就医治疗，保证孩子的身体健康。我们要做到科学育儿，让孩子们健康快乐地成长。",,,,
299847,"标题：baby昨晚突然发高烧，我们在凌晨奔去了急诊室，第一次有些慌。检查结果是流感，虽然10月才打的流感针，流感季节依旧中招。 候诊室里滚动着放着武汉，日本韩国确诊新闻，还有科比离开的报道，情绪有点崩不住。
正文：baby昨晚突然发高烧，我们在凌晨奔去了急诊室，第一次有些慌。检查结果是流感，虽然10月才打的流感针，流感季节依旧中招。 候诊室里滚动着放着武汉，日本韩国确诊新闻，还有科比离开的报道，情绪有点崩不住。 检查完，吃了些药，凌晨2点变回那个活蹦乱跳的小妞。不过医生说未来几天可能会有反复，我们自己也要戴口罩注意被传染，痊愈之前避免去人群中。然后并没有什么特别注意事项。 半夜发信息通知婆婆宝宝流感了，婆婆可以休工几天避免传染。早上婆婆还是来了，戴上口罩麻利干活。婆婆是武汉人，儿子媳妇还在武汉，而且就在那个海鲜市场不远的小区。她儿子每天给她报平安，她来我家也很乐意跟我们交换下武汉的信息。 她没觉得要藏着家里人在武汉的事，我也觉得宝宝流感应该提前告知别人。总的给人个知情权不是？",,,,
530635,"标题：为了孩子少生病，这几种 疫苗一定给孩子打#涨知识 #育儿  #家庭教育
正文：为了孩子少生病，这几种 疫苗一定给孩子打#涨知识 #育儿  #家庭教育 [OCR_0][IMG0]为了孩子少生病 6类自费疫苗必须打 五、口服轮状病毒疫苗：180元 2月龄起服用，3岁前每年1剂 六、五联疫苗：600-800元 2、3、4、18月龄各一次 TL[BR][IMG1]为了孩子少生病 6类自费疫苗必须打 三、手足口病疫苗：160元 6—12月赣内接种两剂 间隔1月以上 四、水痘疫苗：180元1岁左右 第一针，4-6岁打加强针 TL[BR][IMG2]为了孩子少生病 6类自费疫苗必须打 一、流感疫苗：60—80元秋冬流感 多发每年9月底10月初接种 二、肺炎13价疫苗：800—1200元2 4、6月龄各一次，12-15月龄加强一次 （前3针必须在6个月前接种完成 TLL[BR]",,,,
